Fecha;03/01/2025 16:00;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
COD_ART;NOM_ART;COD_GRU;Cj/H;Disponible;Calidad;Stock Externo;Pedido;1ª OF;OF;Cob-15;Vta -15;M_Vta -15;Vta -60;M_Vta-60;Vta -15 AA;M_Vta -15 AA;Vta +15 AA;M_Vta +15 AA;% Vta-15/ AA;% Vta-15/ +15 AA
422002;Barra de Viena 15%  Integral  Ecológico Easy;MEC;179,99915;0;0;(en blanco);0;(en blanco);(en blanco);0,6;9;0,6;383;6,4;;;;;0,00%;
423111;Panecillo con Cereales y Semillas;VIME;155,78171;0;0;(en blanco);27;04/01/2025;490;20,7;310;20,7;919;15,3;;;;;0,00%;
423301;Mollete Pack 4 UDS;MEC;167,3356;0;0;(en blanco);0;(en blanco);(en blanco);3,7;56;3,7;140;2,3;121;8,1;77;5,1;46,30%;10,50%
423321;Mollete;MEC;155,66037;0;0;(en blanco);259;04/01/2025;319;35,9;538;35,9;2.409;40,2;313;20,9;373;24,9;171,90%;5,60%
423611;Alcachofa Semillada con Sésamo 4,35%;VIME;192,76761;0;0;(en blanco);0;(en blanco);(en blanco);5;75;5;75;1,3;;;;;0,00%;
425351;Payesito Mondat;MEC;192,67272;0;0;(en blanco);7;04/01/2025;401;5,1;76;5,1;289;4,8;32;2,1;22;1,5;237,50%;9,70%
430101;Pan Bocadillo Sin Sal Añadida Easy;MEC;187,00569;0;0;(en blanco);0;(en blanco);(en blanco);;;;112;1,9;;;;;;
430301;Panecillo Semillas Easy;VIME;127,17655;0;0;(en blanco);0;(en blanco);(en blanco);0,1;1;0,1;3;0,1;;;;;0,00%;
430401;Mini Panecillo Easy;VIME;134,85559;0;0;(en blanco);564;(en blanco);(en blanco);76,7;1151;76,7;4.630;77,2;;;444;29,6;0,00%;
430621;Pepito Easy;MEC;166,2776;0;0;(en blanco);0;02/01/2025;1686;169,7;2545;169,7;11.041;184;2.307;153,8;2.553;170,2;110,30%;6,00%
430702;Panecito Ecológico Easy;MEC;158,42696;0;0;(en blanco);161;(en blanco);(en blanco);21,9;329;21,9;6.052;100,9;602;40,1;2.859;190,6;54,70%;1,40%
430731;Panecito Easy;MEC;158,31932;0;0;(en blanco);100;03/01/2025;1300;98,1;1472;98,1;13.865;231,1;819;54,6;2.129;141,9;179,70%;2,60%
431610;Bollito 100% Integral Easy Pack 8 unidades;VIME;136,00086;0;0;(en blanco);57;(en blanco);(en blanco);10,8;162;10,8;911;15,2;90;6;152;10,1;180,00%;3,90%
432111;Pepito Sin Sal Añadida Easy;MEC;166,22628;0;0;(en blanco);0;02/01/2025;343;17,5;262;17,5;2.010;33,5;580;38,7;402;26,8;45,20%;9,60%
432211;Pepito con Salvado Easy;MEC;166,21578;0;0;(en blanco);0;03/01/2025;353;56,3;845;56,3;2.551;42,5;445;29,7;952;63,5;189,90%;3,10%
432311;Pepito con Salvado Sin Sal Añadida Easy;MEC;166,21039;0;0;(en blanco);0;02/01/2025;360;14,2;213;14,2;874;14,6;208;13,9;368;24,5;102,40%;3,80%
432421;Bollo Easy;MEC;149,60847;0;0;(en blanco);24;03/01/2025;311;18;270;18;2.199;36,7;308;20,5;591;39,4;87,70%;3,50%
432501;Pan Bocadillo con Salvado Easy;MEC;187,00706;0;0;(en blanco);0;(en blanco);(en blanco);6,7;101;6,7;381;6,4;;;;;0,00%;
432821;Pan Bocadillo Easy;MEC;169,99643;0;0;(en blanco);1;03/01/2025;343;39,2;588;39,2;3.299;55;363;24,2;323;21,5;162,00%;7,50%
432911;Panecito con Salvado Easy;MEC;158,39643;0;0;(en blanco);14;03/01/2025;334;25,9;389;25,9;3.931;65,5;279;18,6;762;50,8;139,40%;2,40%
433701;Bollito Easy Pack de 8 Uds;VIME;133,91913;0;0;(en blanco);0;(en blanco);(en blanco);6,7;101;6,7;495;8,3;109;7,3;70;4,7;92,70%;10,40%
434011;Panecito Sin Sal Añadida Easy;MEC;158,39017;0;0;(en blanco);0;02/01/2025;331;11,2;168;11,2;1.299;21,7;366;24,4;342;22,8;45,80%;7,10%
434111;Panecito con Salvado Sin Sal Añadida Easy;MEC;158,40635;0;0;392;0;(en blanco);(en blanco);7,5;112;7,5;437;7,3;263;17,5;168;11,2;42,60%;10,40%
434201;Viena Easy;MEC;185,45964;0;0;(en blanco);34;(en blanco);(en blanco);64,3;964;64,3;4.148;69,1;653;43,5;638;42,5;147,60%;6,80%
434721;Bollito Easy;VIME;134,85559;0;0;(en blanco);282;(en blanco);(en blanco);34,8;522;34,8;3.266;54,4;435;29;619;41,3;120,00%;4,70%
435711;Rombito Integral 100%;VIME;122,40097;0;0;(en blanco);3;(en blanco);(en blanco);4,5;68;4,5;253;4,2;;;;;0,00%;
436011;Rombito Rústico;VIME;133,84615;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;;;4;0,3;;
436701;Mollete Multicereal con Quinoa (3%);MEC;134,87342;0;0;(en blanco);0;(en blanco);(en blanco);0,2;3;0,2;42;0,7;;;;;0,00%;
438801;Panecillo con Semillas;VIME;138,83391;0;0;196;0;(en blanco);(en blanco);8,5;127;8,5;430;7,2;220;14,7;28;1,9;57,70%;52,40%
453211;Panecillo 100% Integral;VIME;108,80043;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;8.428;561,9;3.108;207,2;;18,10%
453221;Panecillo 100% Integral;VIME;108,80043;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;;;5.040;336;;
453223;Panecillo 100% Integral;VIME;102,00064;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;;;252;16,8;;
453233;Panecillo 100% Integral;VIME;113,63273;0;0;(en blanco);0;(en blanco);(en blanco);0,1;1;0,1;1;0;;;;;0,00%;
453241;Panecillo 100% Integral;VIME;113,63273;0;0;196;0;(en blanco);(en blanco);9,4;141;9,4;382;6,4;;;;;0,00%;
453243;Panecillo 100% Integral;VIME;123,95874;0;0;(en blanco);112;(en blanco);(en blanco);23,3;349;23,3;1.526;25,4;;;;;0,00%;
453251;Panecillo 100% Integral;VIME;118,69587;0;0;(en blanco);644;(en blanco);(en blanco);227,7;3416;227,7;31.892;531,5;;;;;0,00%;
454001;Panecillo 100% Integral;VIME;98,9047;0;0;(en blanco);0;(en blanco);(en blanco);;;;198;3,3;14;0,9;3;0,2;;31,10%
5718540;Panecillo con  Semillas;VIME;138,85714;0;0;1596;0;(en blanco);(en blanco);406,9;6104;406,9;20.133;335,6;4.536;302,4;1.687;112,5;134,60%;17,90%
5718619;Pulguita;MEC;160,291;0;0;28;1204;04/01/2025;2764;231,5;3472;231,5;13.078;218;5.068;337,9;3.030;202;68,50%;11,20%
5720811;Baguetina Cereales;VIME;107,09612;0;0;728;0;(en blanco);(en blanco);263,2;3948;263,2;16.077;268;;;;;0,00%;
604301;Pepito Easy Pack 5 uds;MEC;166,21437;0;0;(en blanco);1;(en blanco);(en blanco);3,1;46;3,1;229;3,8;;;;;0,00%;
Total general;;;;;;;;;;2.334,90;35023;2.334,90;180.255;3.004,30;43.479;2.898,60;42.349;2.823,30;80,60%;6,80%
